EIF3EP1	19	1428	0.01330532212885154
RPL39P3	23	3841	0.005988023952095809
MTO1	12	4364	0.002749770852428964
RN7SL827P	4	41	0.0975609756097561
EEF1A1	31	8283	0.0037426053362308344
SLC17A5	1	322	0.003105590062111801
AL356277.1	1	15	0.06666666666666667
COL12A1	2	4	0.5
COX7A2	71	19449	0.003650573294256774
TMEM30A	6	4170	0.0014388489208633094
SENP6	24	6951	0.0034527406128614588
MYO6	6	568	0.01056338028169014
IRAK1BP1	1	519	0.0019267822736030828
PHIP	25	7521	0.0033240260603643133
HMGN3	46	8108	0.005673408978786384
AL391840.1	2	18	0.1111111111111111
DBIP1	6	204	0.029411764705882353
AL451064.2	1	130	0.007692307692307693
SH3BGRL2	3	2726	0.0011005135730007337
GAPDHP63	1	27	0.037037037037037035
TTK	49	4612	0.010624457935819601
AL591135.1	22	950	0.023157894736842106
BCKDHB	6	623	0.009630818619582664
SNORA70	4	653	0.006125574272588055
IBTK	14	3862	0.0036250647332988087
DOP1A	1	934	0.0010706638115631692
PGM3	22	3525	0.00624113475177305
ME1	3	1841	0.0016295491580662683
CYB5R4	8	1848	0.004329004329004329
MRAP2	8	3209	0.0024929884699283265
CEP162	14	2780	0.005035971223021582
SMARCE1P2	1	85	0.011764705882352941
TBX18	10	1710	0.005847953216374269
AL135903.1	9	326	0.027607361963190184
DUTP5	31	646	0.047987616099071206
SNX14	4	2109	0.001896633475580844
AL589666.1	15	4116	0.0036443148688046646
SYNCRIP	179	43940	0.0040737369139736005
SNHG5	60	21331	0.0028128076508368103
SNORD50B	2	1448	0.0013812154696132596
AL355615.1	2	8	0.25
RPL7P27	6	208	0.028846153846153848
ZNF292	15	5049	0.0029708853238265003
SMIM8	3	1237	0.002425222312045271
CFAP206	1	40	0.025
AL049697.1	1	494	0.0020242914979757085
SLC35A1	3	1770	0.001694915254237288
RARS2	28	3244	0.008631319358816275
ORC3	10	2977	0.003359086328518643
AKIRIN2	17	2816	0.006036931818181818
RNGTT	6	2697	0.002224694104560623
AL079342.2	3	248	0.012096774193548387
PNRC1	1	392	0.002551020408163265
UBE2J1	11	5203	0.0021141649048625794
LYRM2	44	10389	0.004235248820868226
MDN1	48	7868	0.006100660904931368
CASP8AP2	31	8021	0.0038648547562648047
BACH2	2	223	0.008968609865470852
MAP3K7	17	5376	0.003162202380952381
COPS5P1	1	36	0.027777777777777776
EPHA7	1	2	0.5
AL078595.1	1	19	0.05263157894736842
MANEA	1	1324	0.0007552870090634441
UFL1	6	2287	0.0026235242675994755
RPS7P8	3	147	0.02040816326530612
NDUFAF4	64	5067	0.01263074797710677
KLHL32	6	45	0.13333333333333333
MMS22L	13	3590	0.0036211699164345403
POU3F2	1	503	0.0019880715705765406
FBXL4	3	1110	0.002702702702702703
BDH2P1	1	192	0.005208333333333333
FAXC	1	29	0.034482758620689655
COQ3	86	2454	0.03504482477587612
PNISR	132	31051	0.004251070818975234
AL513550.1	2	171	0.011695906432748537
USP45	9	1548	0.005813953488372093
TSTD3	8	770	0.01038961038961039
CCNC	28	6219	0.004502331564560219
ASCC3	7	2731	0.002563163676309044
LIN28B	11	6385	0.0017227877838684417
POPDC3	1	298	0.003355704697986577
PREP	12	2385	0.005031446540880503
ATG5	22	5128	0.004290171606864275
RTN4IP1	6	1459	0.00411240575736806
QRSL1	12	3124	0.0038412291933418692
CD24	34	4163	0.00816718712466971
PDSS2	1	1271	0.0007867820613690008
SEC63	38	10214	0.003720383786959076
AL024507.2	2	225	0.008888888888888889
RPL3P7	207	2170	0.09539170506912442
OSTM1	14	1948	0.007186858316221766
SNX3	66	15606	0.004229142637447136
AFG1L	1	362	0.0027624309392265192
FOXO3	3	1952	0.0015368852459016393
ZNF259P1	4	68	0.058823529411764705
ATP5MFP2	14	340	0.041176470588235294
SESN1	6	1229	0.004882017900732303
CEP57L1	28	3539	0.007911839502684374
CD164	89	15554	0.005722000771505722
SMPD2	3	845	0.0035502958579881655
MICAL1	7	656	0.010670731707317074
ZBTB24	9	1351	0.006661732050333087
WASF1	6	2498	0.0024019215372297837
CDC40	4	1654	0.0024183796856106408
AMD1	63	18331	0.0034368010474060337
AL357515.1	1	74	0.013513513513513514
GTF3C6	49	13427	0.0036493632233559246
RPF2	103	14854	0.006934159149050761
MFSD4B	11	2999	0.003667889296432144
REV3L	18	4774	0.003770423125261835
BRD7P4	2	275	0.007272727272727273
TRAF3IP2-AS1	2	368	0.005434782608695652
TRAF3IP2	7	944	0.007415254237288136
FYN	15	1371	0.010940919037199124
TUBE1	2	1130	0.0017699115044247787
FAM229B	1	167	0.005988023952095809
PA2G4P5	9	1615	0.005572755417956657
RPS27AP11	20	7575	0.0026402640264026403
HDAC2	125	19758	0.006326551270371495
NT5DC1	5	1498	0.0033377837116154874
TSPYL4	1	1085	0.0009216589861751152
DSE	2	601	0.0033277870216306157
AL050331.1	1040	37234	0.027931460493097707
TSPYL1	3	4372	0.0006861848124428179
CBX3P9	18	3649	0.004932858317347218
RWDD1	32	7000	0.004571428571428572
ZUP1	10	1942	0.005149330587023687
KPNA5	1	726	0.0013774104683195593
AL132671.2	1	542	0.0018450184501845018
DCBLD1	3	967	0.0031023784901758012
GOPC	16	4356	0.0036730945821854912
NUS1	9	1698	0.00530035335689046
CEP85L	29	2355	0.012314225053078557
MCM9	8	1412	0.0056657223796034
ASF1A	15	2997	0.005005005005005005
FAM184A	2	1383	0.0014461315979754157
MAN1A1	14	5703	0.0024548483254427495
AL603865.1	3	103	0.02912621359223301
HSF2	2	763	0.002621231979030144
SERINC1	9	3435	0.0026200873362445414
PKIB	13	1605	0.00809968847352025
ATP5MGP2	14	967	0.014477766287487074
RNF217	13	2336	0.005565068493150685
TPD52L1	18	3973	0.004530581424616159
HDDC2	100	20003	0.004999250112483127
NCOA7	6	1569	0.0038240917782026767
HINT3	9	4265	0.0021101992966002345
TRMT11	28	2727	0.010267693436010267
AL356534.1	2	16	0.125
CENPW	20	5455	0.0036663611365719525
RNF146	9	1544	0.005829015544041451
ECHDC1	7	7853	0.0008913790907933274
YWHAZP4	7	118	0.059322033898305086
RPL5P18	6	522	0.011494252873563218
AL590002.1	2	40	0.05
AL356432.3	1	51	0.0196078431372549
AL356432.2	6	100	0.06
EEF1DP5	73	829	0.08805790108564536
ARHGAP18	5	1847	0.0027070925825663237
L3MBTL3	1	375	0.0026666666666666666
EPB41L2	10	1907	0.005243838489774515
MED23	2	1105	0.0018099547511312218
SELENOKP2	2	27	0.07407407407407407
STX7	17	3392	0.0050117924528301884
SLC18B1	9	2960	0.0030405405405405407
RPS12	397	73911	0.005371324971925695
SNORD100	2	220	0.00909090909090909
TBPL1	12	6283	0.0019099156453923284
HBS1L	63	7656	0.008228840125391849
AL353596.1	4	85	0.047058823529411764
MYB	33	12489	0.002642325246216671
MYB-AS1	4	66	0.06060606060606061
AHI1	26	5100	0.005098039215686275
MTFR2	22	1753	0.012549914432401598
BCLAF1	87	23757	0.0036620785452708676
MAP7	8	413	0.01937046004842615
MAP3K5	10	1282	0.0078003120124804995
PEX7	1	665	0.0015037593984962407
AL356234.1	16	575	0.02782608695652174
WAKMAR2	1	249	0.004016064257028112
TNFAIP3	6	793	0.007566204287515763
HEBP2	35	7236	0.004836926478717523
AL590617.1	4	58	0.06896551724137931
CCDC28A	6	1157	0.005185825410544511
REPS1	14	2303	0.0060790273556231
AL592429.1	25	573	0.04363001745200698
CITED2	34	4953	0.00686452654956592
ATP5PBP6	1	225	0.0044444444444444444
AL035446.1	1	900	0.0011111111111111111
AL589674.1	16	267	0.0599250936329588
VTA1	25	6522	0.003833180006133088
AIG1	13	3746	0.0034703683929524828
AL136116.3	4	359	0.011142061281337047
ADAT2	20	4385	0.004561003420752566
PEX3	4	1109	0.0036068530207394047
VDAC1P8	9	170	0.052941176470588235
FUCA2	44	13312	0.0033052884615384615
PHACTR2	43	10277	0.0041841004184100415
AL049844.1	4	1674	0.0023894862604540022
LTV1	79	20969	0.003767466259716725
AL049844.3	11	4058	0.0027106949236076886
PLAGL1	12	4294	0.0027945971122496508
HYMAI	1	127	0.007874015748031496
SF3B5	69	11801	0.0058469621218540805
TPT1P4	25	405	0.06172839506172839
UTRN	3	368	0.008152173913043478
AL513475.2	6	145	0.041379310344827586
AL023806.5	4	16	0.25
FBXO30	9	2065	0.0043583535108958835
SHPRH	9	3123	0.002881844380403458
RAB32	1	2172	0.00046040515653775324
KATNBL1P6	5	425	0.011764705882352941
AL138916.1	7	459	0.015250544662309368
STXBP5	103	12968	0.007942628007402837
SAMD5	3	1296	0.0023148148148148147
AL033504.1	4	1225	0.0032653061224489797
SASH1	2	134	0.014925373134328358
SNRPEP6	3	15	0.2
UST	2	9	0.2222222222222222
AL603766.1	42	1456	0.028846153846153848
TAB2	3	3435	0.0008733624454148472
AL031133.1	18	1528	0.011780104712041885
PPIL4	20	4835	0.004136504653567736
GINM1	4	3261	0.0012266176019625882
RPS18P9	5	1370	0.0036496350364963502
KATNA1	8	3016	0.002652519893899204
LATS1	11	3666	0.003000545553737043
NUP43	24	8228	0.002916869227029655
PCMT1	92	23833	0.003860193848865019
AL355312.5	2	105	0.01904761904761905
LRP11	2	166	0.012048192771084338
CCT7P1	6	138	0.043478260869565216
ULBP1	4	449	0.008908685968819599
PPP1R14C	3	1407	0.0021321961620469083
MTHFD1L	26	6269	0.0041473919285372465
AL133260.1	1	51	0.0196078431372549
AL356535.1	6	287	0.020905923344947737
AKAP12	2	316	0.006329113924050633
ZBTB2	6	1878	0.003194888178913738
RMND1	10	2169	0.004610419548178884
ARMT1	9	1882	0.004782146652497344
LINC02840	6	2584	0.0023219814241486067
FBXO5	31	6348	0.0048834278512917455
MTRF1L	9	2208	0.004076086956521739
AL590867.2	79	16782	0.004707424621618401
AL357075.4	6	332	0.018072289156626505
CNKSR3	8	2625	0.0030476190476190477
AL357075.3	3	30	0.1
MTRES1P1	5	54	0.09259259259259259
RPS4XP8	4	117	0.03418803418803419
SCAF8	10	4200	0.002380952380952381
TFB1M	7	3037	0.0023049061573921633
ARID1B	19	4647	0.004088659350118356
AL162578.1	2	31	0.06451612903225806
TMEM242	2	2001	0.0009995002498750624
AL390955.1	1	49	0.02040816326530612
ZDHHC14	20	3071	0.0065125366330185605
SNX9	42	7219	0.005817980329685552
SYNJ2	5	2779	0.0017992083483267362
SERAC1	3	638	0.004702194357366771
GTF2H5	12	5279	0.0022731577950369387
TULP4	6	1844	0.0032537960954446853
SRP72P2	63	1194	0.052763819095477386
TMEM181	25	5976	0.004183400267737617
DYNLT1	54	7938	0.006802721088435374
AMZ2P2	3	59	0.05084745762711865
EZR	79	18526	0.0042642772319982725
OSTCP1	1	97	0.010309278350515464
RSPH3	4	449	0.008908685968819599
SOD2	33	8345	0.003954463750748952
WTAP	70	14535	0.004815961472308222
ACAT2	96	26286	0.0036521342159324356
TCP1	223	50442	0.004420919075373697
MRPL18	63	13849	0.004549064914434255
IGF2R	47	7201	0.006526871267879461
CHP1P2	1	19	0.05263157894736842
MAP3K4-AS1	2	688	0.0029069767441860465
MAP3K4	18	4719	0.003814367450731087
AGPAT4	3	2403	0.0012484394506866417
